Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,03/12/2016,Swansea,Aston Villa,4,1,H,2,1,H,2013-14
E0,03/12/2016,West Brom,West Ham,1,0,H,1,0,H,2013-14
E0,04/12/2016,Crystal Palace,Man City,0,2,A,0,2,A,2013-14
E0,04/12/2016,Liverpool,Chelsea,0,2,A,0,1,A,2013-14
E0,05/12/2016,Sunderland,Cardiff,4,0,H,2,0,H,2013-14
E0,10/12/2016,Arsenal,Newcastle,3,0,H,2,0,H,2013-14
E0,10/12/2016,Aston Villa,Hull,3,1,H,3,1,H,2013-14
E0,10/12/2016,Everton,Man City,2,3,A,1,2,A,2013-14
E0,10/12/2016,Man United,Sunderland,0,1,A,0,1,A,2013-14
E0,10/12/2016,Newcastle,Cardiff,3,0,H,1,0,H,2013-14
E0,10/12/2016,Stoke,Fulham,4,1,H,1,0,H,2013-14
E0,11/12/2016,Swansea,Southampton,0,1,A,0,0,D,2013-14
E0,11/12/2016,West Ham,Tottenham,2,0,H,2,0,H,2013-14
E0,11/12/2016,Arsenal,West Brom,1,0,H,1,0,H,2013-14
E0,11/12/2016,Chelsea,Norwich,0,0,D,0,0,D,2013-14
E0,13/12/2016,Crystal Palace,Liverpool,3,3,D,0,1,A,2013-14
E0,13/12/2016,Man United,Hull,3,1,H,1,0,H,2013-14
E0,14/12/2016,Man City,Aston Villa,4,0,H,0,0,D,2013-14
E0,14/12/2016,Sunderland,West Brom,2,0,H,2,0,H,2013-14
E0,14/12/2016,Cardiff,Chelsea,1,2,A,1,0,H,2013-14
E0,14/12/2016,Fulham,Crystal Palace,2,2,D,0,1,A,2013-14
E0,14/12/2016,Hull,Everton,0,2,A,0,1,A,2013-14
E0,14/12/2016,Liverpool,Newcastle,2,1,H,0,1,A,2013-14
E0,14/12/2016,Man City,West Ham,2,0,H,1,0,H,2013-14
E0,14/12/2016,Norwich,Arsenal,0,2,A,0,0,D,2013-14
E0,17/12/2016,Southampton,Man United,1,1,D,1,0,H,2013-14
E0,17/12/2016,Sunderland,Swansea,1,3,A,0,2,A,2013-14
E0,17/12/2016,Tottenham,Aston Villa,3,0,H,3,0,H,2013-14
E0,17/12/2016,West Brom,Stoke,1,2,A,0,1,A,2013-14
E0,17/12/2016,Arsenal,Crystal Palace,2,1,H,1,1,D,2014-15
E0,17/12/2016,Leicester,Everton,2,2,D,1,2,A,2014-15
E0,18/12/2016,Man United,Swansea,1,2,A,0,1,A,2014-15
E0,18/12/2016,QPR,Hull,0,1,A,0,0,D,2014-15
E0,18/12/2016,Stoke,Aston Villa,0,1,A,0,0,D,2014-15
E0,19/12/2016,West Brom,Sunderland,2,2,D,1,1,D,2014-15
E0,26/12/2016,West Ham,Tottenham,0,1,A,0,0,D,2014-15
E0,26/12/2016,Liverpool,Southampton,2,1,H,1,0,H,2014-15
E0,26/12/2016,Newcastle,Man City,0,2,A,0,1,A,2014-15
E0,26/12/2016,Burnley,Chelsea,1,3,A,1,3,A,2014-15
E0,26/12/2016,Aston Villa,Newcastle,0,0,D,0,0,D,2014-15
E0,26/12/2016,Chelsea,Leicester,2,0,H,0,0,D,2014-15
E0,26/12/2016,Crystal Palace,West Ham,1,3,A,0,2,A,2014-15
E0,26/12/2016,Everton,Arsenal,2,2,D,2,0,H,2014-15
E0,27/12/2016,Southampton,West Brom,0,0,D,0,0,D,2014-15
E0,28/12/2016,Swansea,Burnley,1,0,H,1,0,H,2014-15
E0,30/12/2016,Hull,Stoke,1,1,D,1,0,H,2014-15
E0,31/12/2016,Sunderland,Man United,1,1,D,1,1,D,2014-15
E0,31/12/2016,Tottenham,QPR,4,0,H,3,0,H,2014-15
E0,31/12/2016,Man City,Liverpool,3,1,H,1,0,H,2014-15
E0,31/12/2016,Burnley,Man United,0,0,D,0,0,D,2014-15
E0,31/12/2016,Everton,Chelsea,3,6,A,1,2,A,2014-15
E0,31/12/2016,Man City,Stoke,0,1,A,0,0,D,2014-15
E0,31/12/2016,Newcastle,Crystal Palace,3,3,D,1,1,D,2014-15
E0,01/01/2017,QPR,Sunderland,1,0,H,1,0,H,2014-15
E0,01/01/2017,Swansea,West Brom,3,0,H,2,0,H,2014-15
E0,02/01/2017,West Ham,Southampton,1,3,A,1,1,D,2014-15
E0,02/01/2017,Aston Villa,Hull,2,1,H,2,0,H,2014-15
E0,02/01/2017,Leicester,Arsenal,1,1,D,1,1,D,2014-15
E0,02/01/2017,Tottenham,Liverpool,0,3,A,0,1,A,2014-15
E0,02/01/2017,Arsenal,Man City,2,2,D,0,1,A,2014-15
E0,02/01/2017,Chelsea,Swansea,4,2,H,1,1,D,2014-15
E0,03/01/2017,Crystal Palace,Burnley,0,0,D,0,0,D,2014-15
E0,03/01/2017,Liverpool,Aston Villa,0,1,A,0,1,A,2014-15
E0,03/01/2017,Southampton,Newcastle,4,0,H,2,0,H,2014-15
E0,04/01/2017,Stoke,Leicester,0,1,A,0,0,D,2014-15
E0,14/01/2017,Sunderland,Tottenham,2,2,D,1,1,D,2014-15
E0,14/01/2017,West Brom,Everton,0,2,A,0,1,A,2014-15
E0,14/01/2017,Man United,QPR,4,0,H,3,0,H,2014-15
E0,14/01/2017,Hull,West Ham,2,2,D,1,0,H,2014-15
E0,14/01/2017,Aston Villa,Arsenal,0,3,A,0,3,A,2014-15
E0,14/01/2017,Burnley,Sunderland,0,0,D,0,0,D,2014-15
E0,14/01/2017,Newcastle,Hull,2,2,D,0,0,D,2014-15
E0,14/01/2017,QPR,Stoke,2,2,D,1,1,D,2014-15
E0,15/01/2017,Swansea,Southampton,0,1,A,0,0,D,2014-15
E0,15/01/2017,West Ham,Liverpool,3,1,H,2,1,H,2014-15
E0,21/01/2017,Everton,Crystal Palace,2,3,A,1,1,D,2014-15
E0,21/01/2017,Leicester,Man United,5,3,H,1,2,A,2014-15
E0,21/01/2017,Man City,Chelsea,1,1,D,0,0,D,2014-15
E0,21/01/2017,Tottenham,West Brom,0,1,A,0,0,D,2014-15
E0,21/01/2017,Arsenal,Tottenham,1,1,D,0,0,D,2014-15
E0,21/01/2017,Chelsea,Aston Villa,3,0,H,1,0,H,2014-15
E0,21/01/2017,Crystal Palace,Leicester,2,0,H,0,0,D,2014-15
E0,22/01/2017,Hull,Man City,2,4,A,2,2,D,2014-15
E0,22/01/2017,Liverpool,Everton,1,1,D,0,0,D,2014-15
E0,22/01/2017,Man United,West Ham,2,1,H,2,1,H,2014-15
E0,31/01/2017,Southampton,QPR,2,1,H,0,0,D,2014-15
E0,31/01/2017,Sunderland,Swansea,0,0,D,0,0,D,2014-15
E0,31/01/2017,West Brom,Burnley,4,0,H,2,0,H,2014-15
E0,31/01/2017,Stoke,Newcastle,1,0,H,1,0,H,2014-15
E0,31/01/2017,Aston Villa,Man City,0,2,A,0,0,D,2014-15
E0,31/01/2017,Hull,Crystal Palace,2,0,H,0,0,D,2014-15
E0,31/01/2017,Leicester,Burnley,2,2,D,2,1,H,2014-15
E0,01/02/2017,Liverpool,West Brom,2,1,H,1,0,H,2014-15
E0,01/02/2017,Sunderland,Stoke,3,1,H,2,1,H,2014-15
E0,01/02/2017,Swansea,Newcastle,2,2,D,1,1,D,2014-15
E0,04/02/2017,Chelsea,Arsenal,2,0,H,1,0,H,2014-15
E0,04/02/2017,Man United,Everton,2,1,H,1,0,H,2014-15
E0,04/02/2017,Tottenham,Southampton,1,0,H,1,0,H,2014-15
E0,04/02/2017,West Ham,QPR,2,0,H,1,0,H,2014-15
E0,04/02/2017,Arsenal,Hull,2,2,D,1,1,D,2014-15
E0,04/02/2017,Burnley,West Ham,1,3,A,0,0,D,2014-15
E0,04/02/2017,Crystal Palace,Chelsea,1,2,A,0,1,A,2014-15
E0,04/02/2017,Everton,Aston Villa,3,0,H,1,0,H,2014-15
E0,05/02/2017,Man City,Tottenham,4,1,H,2,1,H,2014-15
E0,05/02/2017,Newcastle,Leicester,1,0,H,0,0,D,2014-15
E0,11/02/2017,Southampton,Sunderland,8,0,H,3,0,H,2014-15
E0,11/02/2017,QPR,Liverpool,2,3,A,0,0,D,2014-15
E0,11/02/2017,Stoke,Swansea,2,1,H,1,1,D,2014-15
E0,11/02/2017,West Brom,Man United,2,2,D,1,0,H,2014-15
E0,11/02/2017,Liverpool,Hull,0,0,D,0,0,D,2014-15
E0,11/02/2017,Southampton,Stoke,1,0,H,1,0,H,2014-15
E0,11/02/2017,Sunderland,Arsenal,0,2,A,0,1,A,2014-15
E0,12/02/2017,Swansea,Leicester,2,0,H,1,0,H,2014-15
E0,12/02/2017,West Brom,Crystal Palace,2,2,D,0,2,A,2014-15
E0,13/02/2017,West Ham,Man City,2,1,H,1,0,H,2014-15
E0,25/02/2017,Burnley,Everton,1,3,A,1,2,A,2014-15
E0,25/02/2017,Man United,Chelsea,1,1,D,0,0,D,2014-15
E0,25/02/2017,Tottenham,Newcastle,1,2,A,1,0,H,2014-15
E0,25/02/2017,QPR,Aston Villa,2,0,H,1,0,H,2014-15
E0,25/02/2017,Arsenal,Burnley,3,0,H,0,0,D,2014-15
E0,25/02/2017,Chelsea,QPR,2,1,H,1,0,H,2014-15
E0,26/02/2017,Everton,Swansea,0,0,D,0,0,D,2014-15
E0,27/02/2017,Hull,Southampton,0,1,A,0,1,A,2014-15
E0,04/03/2017,Leicester,West Brom,0,1,A,0,0,D,2014-15
E0,04/03/2017,Newcastle,Liverpool,1,0,H,0,0,D,2014-15
E0,04/03/2017,Stoke,West Ham,2,2,D,1,0,H,2014-15
E0,04/03/2017,Aston Villa,Tottenham,1,2,A,1,0,H,2014-15
E0,04/03/2017,Man City,Man United,1,0,H,0,0,D,2014-15
E0,04/03/2017,Crystal Palace,Sunderland,1,3,A,0,1,A,2014-15
E0,04/03/2017,Burnley,Hull,1,0,H,0,0,D,2014-15
E0,05/03/2017,Liverpool,Chelsea,1,2,A,1,1,D,2014-15
E0,05/03/2017,Man United,Crystal Palace,1,0,H,0,0,D,2014-15
E0,06/03/2017,QPR,Man City,2,2,D,1,1,D,2014-15
E0,08/03/2017,Southampton,Leicester,2,0,H,0,0,D,2014-15
E0,11/03/2017,West Ham,Aston Villa,0,0,D,0,0,D,2014-15
E0,11/03/2017,Sunderland,Everton,1,1,D,0,0,D,2014-15
E0,11/03/2017,Swansea,Arsenal,2,1,H,0,0,D,2014-15
E0,12/03/2017,Tottenham,Stoke,1,2,A,0,2,A,2014-15
E0,18/03/2017,West Brom,Newcastle,0,2,A,0,1,A,2014-15
E0,18/03/2017,Arsenal,Man United,1,2,A,0,0,D,2014-15
E0,18/03/2017,Chelsea,West Brom,2,0,H,2,0,H,2014-15
E0,18/03/2017,Everton,West Ham,2,1,H,1,0,H,2014-15
E0,18/03/2017,Leicester,Sunderland,0,0,D,0,0,D,2014-15
E0,18/03/2017,Man City,Swansea,2,1,H,1,1,D,2014-15
E0,18/03/2017,Newcastle,QPR,1,0,H,0,0,D,2014-15
E0,19/03/2017,Stoke,Burnley,1,2,A,1,2,A,2014-15
E0,19/03/2017,Crystal Palace,Liverpool,3,1,H,1,1,D,2014-15
E0,19/03/2017,Hull,Tottenham,1,2,A,1,0,H,2014-15
E0,01/04/2017,Aston Villa,Southampton,1,1,D,1,0,H,2014-15
E0,01/04/2017,Burnley,Aston Villa,1,1,D,0,1,A,2014-15
E0,01/04/2017,Liverpool,Stoke,1,0,H,0,0,D,2014-15
E0,01/04/2017,Man United,Hull,3,0,H,2,0,H,2014-15
E0,01/04/2017,QPR,Leicester,3,2,H,2,1,H,2014-15
E0,01/04/2017,Sunderland,Chelsea,0,0,D,0,0,D,2014-15
E0,01/04/2017,Swansea,Crystal Palace,1,1,D,1,1,D,2014-15
E0,01/04/2017,West Brom,Arsenal,0,1,A,0,0,D,2014-15
E0,02/04/2017,West Ham,Newcastle,1,0,H,0,0,D,2014-15
E0,02/04/2017,Southampton,Man City,0,3,A,0,0,D,2014-15
E0,04/04/2017,Tottenham,Everton,2,1,H,2,1,H,2014-15
E0,04/04/2017,Burnley,Newcastle,1,1,D,1,0,H,2014-15
E0,04/04/2017,Crystal Palace,Aston Villa,0,1,A,0,1,A,2014-15
E0,04/04/2017,Leicester,Liverpool,1,3,A,1,1,D,2014-15
E0,05/04/2017,Man United,Stoke,2,1,H,1,1,D,2014-15
E0,05/04/2017,Swansea,QPR,2,0,H,0,0,D,2014-15
E0,05/04/2017,West Brom,West Ham,1,2,A,1,2,A,2014-15
E0,05/04/2017,Arsenal,Southampton,1,0,H,0,0,D,2014-15
E0,05/04/2017,Chelsea,Tottenham,3,0,H,2,0,H,2014-15
E0,05/04/2017,Everton,Hull,1,1,D,1,0,H,2014-15
E0,08/04/2017,Sunderland,Man City,1,4,A,1,2,A,2014-15
E0,08/04/2017,Hull,West Brom,0,0,D,0,0,D,2014-15
E0,08/04/2017,Liverpool,Sunderland,0,0,D,0,0,D,2014-15
E0,08/04/2017,Man City,Everton,1,0,H,1,0,H,2014-15
E0,08/04/2017,Newcastle,Chelsea,2,1,H,0,0,D,2014-15
E0,08/04/2017,QPR,Burnley,2,0,H,0,0,D,2014-15
E0,08/04/2017,Stoke,Arsenal,3,2,H,3,0,H,2014-15
E0,09/04/2017,Tottenham,Crystal Palace,0,0,D,0,0,D,2014-15
E0,09/04/2017,Aston Villa,Leicester,2,1,H,1,1,D,2014-15
E0,10/04/2017,West Ham,Swansea,3,1,H,1,1,D,2014-15
E0,15/04/2017,Southampton,Man United,1,2,A,1,1,D,2014-15
E0,15/04/2017,Arsenal,Newcastle,4,1,H,1,0,H,2014-15
E0,15/04/2017,Burnley,Southampton,1,0,H,0,0,D,2014-15
E0,15/04/2017,Chelsea,Hull,2,0,H,1,0,H,2014-15
E0,15/04/2017,Crystal Palace,Stoke,1,1,D,1,1,D,2014-15
E0,15/04/2017,Leicester,Man City,0,1,A,0,1,A,2014-15
E0,15/04/2017,Sunderland,West Ham,1,1,D,1,1,D,2014-15
E0,16/04/2017,West Brom,Aston Villa,1,0,H,0,0,D,2014-15
E0,16/04/2017,Man United,Liverpool,3,0,H,2,0,H,2014-15
E0,17/04/2017,Swansea,Tottenham,1,2,A,0,1,A,2014-15
E0,22/04/2017,Everton,QPR,3,1,H,2,0,H,2014-15
E0,22/04/2017,Aston Villa,Man United,1,1,D,1,0,H,2014-15
E0,22/04/2017,Hull,Swansea,0,1,A,0,1,A,2014-15
E0,22/04/2017,Man City,Crystal Palace,3,0,H,0,0,D,2014-15
E0,23/04/2017,QPR,West Brom,3,2,H,1,2,A,2014-15
E0,23/04/2017,Southampton,Everton,3,0,H,1,0,H,2014-15
E0,25/04/2017,Tottenham,Burnley,2,1,H,2,1,H,2014-15
E0,26/04/2017,West Ham,Leicester,2,0,H,1,0,H,2014-15
E0,26/04/2017,Liverpool,Arsenal,2,2,D,1,1,D,2014-15
E0,26/04/2017,Newcastle,Sunderland,0,1,A,0,0,D,2014-15
E0,27/04/2017,Stoke,Chelsea,0,2,A,0,1,A,2014-15
E0,29/04/2017,Arsenal,QPR,2,1,H,1,0,H,2014-15
E0,29/04/2017,Burnley,Liverpool,0,1,A,0,0,D,2014-15
E0,29/04/2017,Chelsea,West Ham,2,0,H,1,0,H,2014-15
E0,29/04/2017,Crystal Palace,Southampton,1,3,A,0,1,A,2014-15
E0,29/04/2017,Everton,Stoke,0,1,A,0,1,A,2014-15
E0,30/04/2017,Leicester,Tottenham,1,2,A,0,1,A,2014-15
E0,30/04/2017,Man United,Newcastle,3,1,H,2,0,H,2014-15
E0,30/04/2017,Sunderland,Hull,1,3,A,1,1,D,2014-15
E0,30/04/2017,Swansea,Aston Villa,1,0,H,1,0,H,2014-15
E0,01/05/2017,West Brom,Man City,1,3,A,0,3,A,2014-15
E0,05/05/2017,Aston Villa,Sunderland,0,0,D,0,0,D,2014-15
E0,06/05/2017,Hull,Leicester,0,1,A,0,1,A,2014-15
E0,06/05/2017,Man City,Burnley,2,2,D,2,0,H,2014-15
E0,06/05/2017,Newcastle,Everton,3,2,H,1,1,D,2014-15
E0,06/05/2017,QPR,Crystal Palace,0,0,D,0,0,D,2014-15
E0,06/05/2017,Southampton,Chelsea,1,1,D,1,1,D,2014-15
E0,06/05/2017,Stoke,West Brom,2,0,H,0,0,D,2014-15
E0,07/05/2017,Tottenham,Man United,0,0,D,0,0,D,2014-15
E0,07/05/2017,West Ham,Arsenal,1,2,A,0,2,A,2014-15
E0,08/05/2017,Liverpool,Swansea,4,1,H,1,0,H,2014-15
E0,10/05/2017,Aston Villa,Crystal Palace,0,0,D,0,0,D,2014-15
E0,12/05/2017,Hull,Everton,2,0,H,2,0,H,2014-15
E0,12/05/2017,Liverpool,Leicester,2,2,D,2,0,H,2014-15
E0,13/05/2017,Man City,Sunderland,3,2,H,0,0,D,2014-15
E0,13/05/2017,Newcastle,Burnley,3,3,D,2,1,H,2014-15
E0,13/05/2017,QPR,Swansea,1,1,D,1,0,H,2014-15
E0,13/05/2017,Southampton,Arsenal,2,0,H,1,0,H,2014-15
E0,13/05/2017,Stoke,Man United,1,1,D,1,1,D,2014-15
E0,14/05/2017,Tottenham,Chelsea,5,3,H,3,1,H,2014-15
E0,14/05/2017,West Ham,West Brom,1,1,D,1,1,D,2014-15
E0,14/05/2017,Burnley,QPR,2,1,H,2,1,H,2014-15
E0,15/05/2017,Chelsea,Newcastle,2,0,H,1,0,H,2014-15
E0,16/05/2017,Crystal Palace,Tottenham,2,1,H,0,0,D,2014-15
E0,16/05/2017,Everton,Man City,1,1,D,0,0,D,2014-15
E0,17/05/2017,Leicester,Aston Villa,1,0,H,1,0,H,2014-15
E0,18/05/2017,Sunderland,Liverpool,0,1,A,0,1,A,2014-15
E0,21/05/2017,Swansea,West Ham,1,1,D,0,1,A,2014-15
E0,21/05/2017,West Brom,Hull,1,0,H,0,0,D,2014-15
E0,21/05/2017,Arsenal,Stoke,3,0,H,2,0,H,2014-15
E0,21/05/2017,Man United,Southampton,0,1,A,0,0,D,2014-15
E0,21/05/2017,Aston Villa,Liverpool,0,2,A,0,1,A,2014-15
E0,21/05/2017,Burnley,Crystal Palace,2,3,A,2,1,H,2014-15
E0,21/05/2017,Leicester,Stoke,0,1,A,0,0,D,2014-15
E0,21/05/2017,Newcastle,Southampton,1,2,A,1,1,D,2014-15
E0,21/05/2017,QPR,Man United,0,2,A,0,0,D,2014-15
E0,21/05/2017,Swansea,Chelsea,0,5,A,0,4,A,2014-15
E0,11/08/2017,Tottenham,Sunderland,2,1,H,1,1,D,2014-15
E0,12/08/2017,Man City,Arsenal,0,2,A,0,1,A,2014-15
E0,12/08/2017,West Ham,Hull,3,0,H,0,0,D,2014-15
E0,12/08/2017,Everton,West Brom,0,0,D,0,0,D,2014-15
E0,12/08/2017,Chelsea,Man City,1,1,D,1,1,D,2014-15
E0,12/08/2017,Crystal Palace,Everton,0,1,A,0,1,A,2014-15
E0,12/08/2017,Hull,Newcastle,0,3,A,0,1,A,2014-15
E0,12/08/2017,Liverpool,West Ham,2,0,H,0,0,D,2014-15
E0,13/08/2017,Man United,Leicester,3,1,H,3,0,H,2014-15
E0,13/08/2017,Stoke,QPR,3,1,H,2,1,H,2014-15
E0,19/08/2017,Sunderland,Burnley,2,0,H,2,0,H,2014-15
E0,19/08/2017,West Brom,Tottenham,0,3,A,0,2,A,2014-15
E0,19/08/2017,Arsenal,Aston Villa,5,0,H,1,0,H,2014-15
E0,19/08/2017,Southampton,Swansea,0,1,A,0,0,D,2014-15
E0,19/08/2017,Aston Villa,Chelsea,1,2,A,0,1,A,2014-15
E0,19/08/2017,Everton,Liverpool,0,0,D,0,0,D,2014-15
E0,19/08/2017,Leicester,Crystal Palace,0,1,A,0,0,D,2014-15
E0,20/08/2017,Man City,Hull,1,1,D,0,1,A,2014-15
E0,20/08/2017,QPR,Southampton,0,1,A,0,0,D,2014-15
E0,21/08/2017,Swansea,Sunderland,1,1,D,0,1,A,2014-15
E0,26/08/2017,Tottenham,Arsenal,2,1,H,0,1,A,2014-15
E0,26/08/2017,Burnley,West Brom,2,2,D,2,1,H,2014-15
E0,26/08/2017,Newcastle,Stoke,1,1,D,0,0,D,2014-15
E0,26/08/2017,West Ham,Man United,1,1,D,0,0,D,2014-15
E0,26/08/2017,Arsenal,Leicester,2,1,H,2,0,H,2014-15
E0,26/08/2017,Hull,Aston Villa,2,0,H,1,0,H,2014-15
E0,27/08/2017,Liverpool,Tottenham,3,2,H,1,1,D,2014-15
E0,27/08/2017,Sunderland,QPR,0,2,A,0,2,A,2014-15
E0,27/08/2017,Chelsea,Everton,1,0,H,0,0,D,2014-15
E0,27/08/2017,Crystal Palace,Newcastle,1,1,D,0,1,A,2014-15
E0,09/09/2017,Man United,Burnley,3,1,H,2,1,H,2014-15
E0,09/09/2017,Southampton,West Ham,0,0,D,0,0,D,2014-15
E0,09/09/2017,Stoke,Man City,1,4,A,1,1,D,2014-15
E0,09/09/2017,West Brom,Swansea,2,0,H,0,0,D,2014-15
E0,09/09/2017,Aston Villa,Stoke,1,2,A,1,1,D,2014-15
E0,09/09/2017,Chelsea,Burnley,1,1,D,1,0,H,2014-15
E0,09/09/2017,Crystal Palace,Arsenal,1,2,A,0,2,A,2014-15
E0,10/09/2017,Hull,QPR,2,1,H,1,1,D,2014-15
E0,10/09/2017,Man City,Newcastle,5,0,H,3,0,H,2014-15
E0,11/09/2017,Sunderland,West Brom,0,0,D,0,0,D,2014-15
E0,15/09/2017,Swansea,Man United,2,1,H,1,1,D,2014-15
E0,16/09/2017,Everton,Leicester,2,2,D,0,0,D,2014-15
E0,16/09/2017,Southampton,Liverpool,0,2,A,0,1,A,2014-15
E0,16/09/2017,Tottenham,West Ham,2,2,D,0,1,A,2014-15
E0,16/09/2017,Burnley,Swansea,0,1,A,0,0,D,2014-15
E0,16/09/2017,Man United,Sunderland,2,0,H,0,0,D,2014-15
E0,16/09/2017,Newcastle,Aston Villa,1,0,H,1,0,H,2014-15
E0,16/09/2017,Stoke,Hull,1,0,H,0,0,D,2014-15
E0,17/09/2017,West Brom,Southampton,1,0,H,1,0,H,2014-15
E0,17/09/2017,West Ham,Crystal Palace,1,3,A,0,1,A,2014-15
E0,23/09/2017,Arsenal,Everton,2,0,H,1,0,H,2014-15
E0,23/09/2017,Liverpool,Man City,2,1,H,1,1,D,2014-15
E0,23/09/2017,Aston Villa,West Brom,2,1,H,1,0,H,2014-15
E0,23/09/2017,Hull,Sunderland,1,1,D,1,0,H,2014-15
E0,23/09/2017,Southampton,Crystal Palace,1,0,H,0,0,D,2014-15
E0,23/09/2017,Liverpool,Burnley,2,0,H,1,0,H,2014-15
E0,23/09/2017,Man City,Leicester,2,0,H,1,0,H,2014-15
E0,23/09/2017,Newcastle,Man United,0,1,A,0,0,D,2014-15
E0,24/09/2017,QPR,Arsenal,1,2,A,0,0,D,2014-15
E0,25/09/2017,Stoke,Everton,2,0,H,1,0,H,2014-15
E0,30/09/2017,Tottenham,Swansea,3,2,H,1,1,D,2014-15
E0,30/09/2017,West Ham,Chelsea,0,1,A,0,1,A,2014-15
E0,30/09/2017,QPR,Tottenham,1,2,A,0,1,A,2014-15
E0,30/09/2017,Arsenal,West Ham,3,0,H,1,0,H,2014-15
E0,30/09/2017,Burnley,Man City,1,0,H,0,0,D,2014-15
E0,30/09/2017,Crystal Palace,QPR,3,1,H,3,0,H,2014-15
E0,30/09/2017,Leicester,Hull,0,0,D,0,0,D,2014-15
E0,01/10/2017,Sunderland,Aston Villa,0,4,A,0,4,A,2014-15
E0,01/10/2017,West Brom,Stoke,1,0,H,1,0,H,2014-15
E0,01/10/2017,Chelsea,Southampton,1,1,D,1,1,D,2014-15
E0,14/10/2017,Everton,Newcastle,3,0,H,1,0,H,2014-15
E0,14/10/2017,Man United,Tottenham,3,0,H,3,0,H,2014-15
E0,14/10/2017,Swansea,Liverpool,0,1,A,0,0,D,2014-15
E0,14/10/2017,Aston Villa,Swansea,0,1,A,0,0,D,2014-15
E0,14/10/2017,Man City,West Brom,3,0,H,2,0,H,2014-15
E0,14/10/2017,Newcastle,Arsenal,1,2,A,0,2,A,2014-15
E0,14/10/2017,Southampton,Burnley,2,0,H,1,0,H,2014-15
E0,15/10/2017,Stoke,Crystal Palace,1,2,A,1,2,A,2014-15
E0,15/10/2017,Tottenham,Leicester,4,3,H,2,1,H,2014-15
E0,16/10/2017,West Ham,Sunderland,1,0,H,0,0,D,2014-15
E0,20/10/2017,Hull,Chelsea,2,3,A,2,2,D,2014-15
E0,21/10/2017,Liverpool,Man United,1,2,A,0,1,A,2014-15
E0,21/10/2017,QPR,Everton,1,2,A,0,1,A,2014-15
E0,21/10/2017,Arsenal,Liverpool,4,1,H,3,0,H,2014-15
E0,21/10/2017,Chelsea,Stoke,2,1,H,1,1,D,2014-15
E0,21/10/2017,Everton,Southampton,1,0,H,1,0,H,2014-15
E0,21/10/2017,Leicester,West Ham,2,1,H,1,1,D,2014-15
E0,21/10/2017,Man United,Aston Villa,3,1,H,1,0,H,2014-15
E0,22/10/2017,Swansea,Hull,3,1,H,2,0,H,2014-15
E0,22/10/2017,West Brom,QPR,1,4,A,0,3,A,2014-15
E0,28/10/2017,Burnley,Tottenham,0,0,D,0,0,D,2014-15
E0,28/10/2017,Sunderland,Newcastle,1,0,H,1,0,H,2014-15
E0,28/10/2017,Crystal Palace,Man City,2,1,H,1,0,H,2014-15
E0,28/10/2017,Aston Villa,QPR,3,3,D,2,1,H,2014-15
E0,28/10/2017,Burnley,Arsenal,0,1,A,0,1,A,2014-15
E0,28/10/2017,Southampton,Hull,2,0,H,0,0,D,2014-15
E0,28/10/2017,Sunderland,Crystal Palace,1,4,A,0,0,D,2014-15
E0,29/10/2017,Swansea,Everton,1,1,D,0,1,A,2014-15
E0,29/10/2017,Tottenham,Aston Villa,0,1,A,0,1,A,2014-15
E0,30/10/2017,West Brom,Leicester,2,3,A,2,1,H,2014-15
E0,04/11/2017,West Ham,Stoke,1,1,D,1,0,H,2014-15
E0,04/11/2017,Man United,Man City,4,2,H,2,1,H,2014-15
E0,04/11/2017,QPR,Chelsea,0,1,A,0,0,D,2014-15
E0,04/11/2017,Liverpool,Newcastle,2,0,H,1,0,H,2014-15
E0,04/11/2017,Chelsea,Man United,1,0,H,1,0,H,2014-15
E0,04/11/2017,Crystal Palace,West Brom,0,2,A,0,1,A,2014-15
E0,05/11/2017,Everton,Burnley,1,0,H,1,0,H,2014-15
E0,05/11/2017,Leicester,Swansea,2,0,H,1,0,H,2014-15
E0,05/11/2017,Stoke,Southampton,2,1,H,0,1,A,2014-15
E0,05/11/2017,Man City,West Ham,2,0,H,2,0,H,2014-15
E0,18/11/2017,Newcastle,Tottenham,1,3,A,0,1,A,2014-15
E0,18/11/2017,Burnley,Leicester,0,1,A,0,0,D,2014-15
E0,18/11/2017,Crystal Palace,Hull,0,2,A,0,0,D,2014-15
E0,18/11/2017,Man City,Aston Villa,3,2,H,1,0,H,2014-15
E0,18/11/2017,Newcastle,Swansea,2,3,A,1,1,D,2014-15
E0,18/11/2017,QPR,West Ham,0,0,D,0,0,D,2014-15
E0,18/11/2017,Southampton,Tottenham,2,2,D,1,1,D,2014-15
E0,18/11/2017,Stoke,Sunderland,1,1,D,1,1,D,2014-15
E0,19/11/2017,West Brom,Liverpool,0,0,D,0,0,D,2014-15
E0,20/11/2017,Arsenal,Chelsea,0,0,D,0,0,D,2014-15
E0,24/11/2017,Everton,Man United,3,0,H,2,0,H,2014-15
E0,25/11/2017,Hull,Liverpool,1,0,H,1,0,H,2014-15
E0,25/11/2017,Leicester,Chelsea,1,3,A,1,0,H,2014-15
E0,25/11/2017,Aston Villa,Everton,3,2,H,2,0,H,2014-15
E0,25/11/2017,Leicester,Newcastle,3,0,H,2,0,H,2014-15
